id2,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/13693694360546677062,"[0, 97573, 1774, 899, 20, 114611, 1847, 221, 2749, 17, 15, 2903, 11046, 14, 17]","[97573, 0, 10, 822, 4353, 8, 419, 420, 10, 8, 1127, 10, 97573, 1774, 899, 221, 8764, 41155, 1926, 35, 221, 30, 10148, 14119, 4, 0]",[122666],3323.92
http://www.google.com/base/feeds/snippets/16775644996502444857,"[1175467, 0, 40560, 16816, 21, 2048, 4, 3, 10353, 17, 42486, 2510, 3055, 17, 2916, 0]","[28, 3941, 543, 634, 5414, 35, 2054892, 2805, 13359, 4693, 5, 2288, 20, 3, 208, 21, 123, 945, 32502, 37, 246, 40560, 21, 0, 786, 28, 9044, 87840, 39, 25947, 19747, 35, 2054892, 2805, 13359, 5, 13878, 3, 34]",[122666],22.13
http://www.google.com/base/feeds/snippets/15403825712685137369,"[163, 24483, 163, 37, 10, 13589, 23210, 6104, 12, 6194]","[163, 24483, 163, 37, 15, 27207, 14, 10, 13589, 23210, 6104, 3421, 35, 681, 249, 5, 3, 6104, 5016, 6104, 20, 24483, 30, 16534, 51696, 54, 448, 59, 193, 1533, 3, 6104, 333, 4, 963, 7, 856, 13589, 23210, 4, 86, 95366, 331016, 20, 789449, 37, 2480, 93972, 24483, 8092, 85133, 4, 34]",[122666],19.99
http://www.google.com/base/feeds/snippets/11716428478138385005,"[2601, 2575]","[286, 5, 418, 7, 187, 38, 28, 21491, 409, 39, 193, 1354, 19, 157, 3, 467, 102841, 447, 6, 187, 0, 1810, 2456, 4, 32023, 28, 3455, 5865, 2802, 44, 3, 8954, 17, 30, 17904, 105, 139, 446, 19, 34]",[122666],8.95
http://www.google.com/base/feeds/snippets/18415868157206410032,"[29719, 543, 21724, 0, 38221, 0, 112195, 17, 0]",[122666],[122666],16
http://www.google.com/base/feeds/snippets/8642411099663690660,"[1034, 543, 4941, 7955, 1964, 13204]","[4941, 7955, 1964, 13204]",[122666],19.99
http://www.google.com/base/feeds/snippets/15315822485835000773,"[7492, 15835, 64, 41540, 15835]","[81, 24295, 43753, 8, 52, 37, 7492, 15835, 11, 40, 0, 22303, 1708, 1409, 6442, 7059, 1763, 1712, 4, 7, 18675, 880914, 8606, 1137, 23614, 3, 30531, 6, 7, 7492, 11172, 259, 3, 6006, 33, 2861, 6, 3, 325, 34]",[122666],19.99
http://www.google.com/base/feeds/snippets/12471937113581397461,"[1242646, 1151, 5639, 12, 708]","[808, 624, 10, 7955, 1543, 5639, 11005, 1491, 4, 10280, 10668, 633, 820, 4122, 1243, 12, 18178, 4, 62, 1242646, 34]",[122666],4.99
http://www.google.com/base/feeds/snippets/3378455499758273927,"[940387, 543, 41194, 1639, 89797]","[1533, 89797, 7980, 40, 7606, 333, 6, 2372, 3584, 4754, 18, 59, 585, 2493, 5, 6731, 3, 61794, 1130, 1399, 6, 40, 8728, 4323, 10241, 18, 620, 111, 3, 1206493, 1533, 89797, 7980, 40, 7606, 333, 6, 2372, 3584, 4754, 18, 59, 34]","[940387, 543]",18.99
http://www.google.com/base/feeds/snippets/4018509382848032799,"[4979, 543, 0, 66, 1505, 9527, 9082]","[1822, 337, 20, 2002, 6, 13433, 4, 1234, 37, 9527, 2478, 3, 717, 6, 337, 27807, 5, 265903, 20, 6823, 638, 4, 1610, 19, 42, 1822, 1949, 337, 5, 35, 269, 6132, 33, 498, 369647, 19, 6167, 152, 5, 2878, 7, 645, 33, 3567, 7, 34]","[4979, 543]",199
http://www.google.com/base/feeds/snippets/13515827501684146744,"[0, 13865, 150, 1234, 64610, 892, 17, 680, 1830, 17, 67, 888, 17, 6132, 17, 814, 17, 1826]","[13865, 883, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 782, 35, 2812, 5, 204, 20, 24663, 3668, 1234, 4, 8591, 3235, 1212535]",[122666],1054.23
http://www.google.com/base/feeds/snippets/18111145490199629534,"[85773, 96870, 123775, 319, 761018, 0]",[122666],[122666],272.94
http://www.google.com/base/feeds/snippets/16853652794719715498,"[27770, 18909, 10, 222461, 17479, 6, 3, 37789, 15, 27207, 14, 104, 10, 26, 7592, 284]","[17479, 6, 3, 37789, 10, 26, 7592, 284, 11, 3459, 25, 3, 841, 6899, 4, 1714, 3742, 3, 342, 4, 911, 34004, 6, 3, 604, 0, 953, 266, 6036, 59, 33592, 103521, 6649, 4, 221565, 34]",[122666],49.99
http://www.google.com/base/feeds/snippets/1861020527779170726,"[30608, 543, 364102, 17, 18976, 20, 4078, 1133, 17, 814, 4204, 74, 1028, 13818]","[30608, 543, 364102, 10, 18976, 2478, 3, 2016, 1041, 240, 5, 204, 18, 35, 705, 37, 2848, 7, 4078, 526626, 240, 6, 1133, 17, 19, 6422, 27, 15572, 12, 420, 37, 254, 1660, 10, 2251, 254, 10, 1964, 15, 3229, 14, 3361, 66, 4204, 66, 74, 66, 13818, 5372, 10, 111631, 15, 34]",[122666],18.97
http://www.google.com/base/feeds/snippets/652180243683892646,"[12016, 50527, 4513, 66, 11715, 473845, 24216, 61846, 40293, 108884, 66, 0, 17, 0]",[122666],[122666],56493
http://www.google.com/base/feeds/snippets/10376000923691891679,"[1097, 13847, 937, 2735, 2837]","[808, 624, 10, 8130, 867, 753, 823, 3, 9581, 34]",[122666],9.95
http://www.google.com/base/feeds/snippets/17763201391867148545,"[86759, 29632, 305, 14873, 45, 9987, 17, 9280, 398]","[7, 716, 4, 321, 173178, 543, 584, 12, 18498, 16, 3952, 8004, 3, 618, 6, 1760, 1080, 25, 62, 5, 132, 192095, 7, 337, 637, 16, 11, 3577, 286300, 39, 27, 3178, 5, 0, 246, 975, 9060, 2430, 1524, 25, 59096, 28, 10038, 34]",[122666],31.57
http://www.google.com/base/feeds/snippets/13613941901270543827,"[0, 56412, 1438, 800, 204432, 17, 680, 1830, 17, 104, 959, 17, 5966, 17, 814, 17, 6002]","[56412, 1438, 800, 0, 10, 822, 4353, 8, 419, 420, 10, 8, 1127, 10, 28, 73930, 1438, 800, 19319, 543, 11, 5329, 20, 2138, 624, 4, 2108, 538025]",[122666],195.77
http://www.google.com/base/feeds/snippets/5527718669808727624,"[12016, 3712, 6194, 15115, 1964, 13818, 187]","[5, 126, 12016, 3712, 6194, 12, 8702, 612, 222, 959, 152, 10, 6407, 82556, 3697, 169, 100183, 84087, 33, 122772, 5372, 8702, 18198, 360, 612, 0, 55, 8702, 18198, 360, 612, 31611, 11, 781, 12, 3, 390, 8702, 122772, 124001, 868, 15561, 16461, 6, 14740, 104, 30882, 6, 244, 144212, 752, 19750, 34]",[122666],205.99
http://www.google.com/base/feeds/snippets/2871880526266661646,"[76893, 466150, 255461, 17, 0, 15306, 0, 543, 12, 12016, 1964, 20, 2636, 2749, 17, 680, 494, 17, 4452, 5918, 17, 67, 888, 15, 270, 14, 17, 680, 494, 17, 1087]","[76893, 466150, 255461, 10, 11206, 4, 1731, 892, 286, 6586, 1376, 48696, 4, 51, 8, 531, 37, 6568, 10, 3813, 10, 76893, 466150, 3813, 227, 276, 10, 255461, 494, 289, 10, 0, 15306, 0, 543, 12, 12016, 34]",[122666],29.97
http://www.google.com/base/feeds/snippets/18147866876387433088,"[62761, 244769, 0, 337, 52944, 10, 62761, 244769, 21, 6867, 208, 17, 66930, 269]","[30, 6182, 5, 1655, 5, 19638, 4, 100020, 5, 278520, 0, 62761, 244769, 1123, 22, 62, 8, 92, 107, 16301, 155973, 7, 811, 20, 143, 22565, 121, 8553, 1112, 1440, 20, 92, 1171, 4436, 7, 14421, 6, 3768, 8, 228, 8382, 4, 2797, 34]",[122666],18.5
http://www.google.com/base/feeds/snippets/10086920522125108835,"[593, 919, 14859, 6016]","[715, 7, 247, 12, 44, 35, 1827, 658, 1207527, 51743, 6306, 17981, 729, 33, 242264, 35, 0, 379908, 87, 44, 6, 35, 13100, 771222]",[122666],8.95
http://www.google.com/base/feeds/snippets/18218179486432733451,"[76690, 54742, 21613, 86890, 40560, 76690, 54742, 17, 138662, 17, 2916, 0]","[28, 3941, 543, 634, 5414, 35, 2054892, 2805, 13359, 4693, 5, 2288, 20, 3, 208, 21, 123, 945, 32502, 37, 246, 40560, 21, 0, 786, 28, 9044, 87840, 39, 25947, 19747, 35, 2054892, 2805, 13359, 5, 13878, 3, 34]",[122666],14.86
http://www.google.com/base/feeds/snippets/18251424810598585817,"[0, 4244, 40173, 593, 4094, 17, 405847, 543]","[593, 4094, 543, 12, 5868, 18198, 29920, 4244, 40173, 11, 7, 593, 5454, 1295, 16, 42, 193, 19, 25897, 3120, 2215, 4, 176, 1592, 19, 245, 1163, 19, 532569, 22, 601, 7, 3025, 265, 6, 5454, 1319, 5, 193, 19, 1143, 6061, 4, 34]",[122666],71.01
http://www.google.com/base/feeds/snippets/18369478383323910241,"[29719, 543, 0, 2109, 66, 0, 0, 112195, 17, 0]",[122666],[122666],20
http://www.google.com/base/feeds/snippets/11305609082663670615,"[13108, 6, 71, 771, 19756]","[28, 3025, 2590, 743, 1510, 18, 3, 631, 6, 105476, 7492, 23558, 4, 3, 975, 2522, 4, 2176, 16, 31378, 20583, 6, 3, 926468, 3, 19756, 249, 3763, 20, 1144, 753, 1058, 4, 5261, 20, 7492, 34]",[122666],8.95
http://www.google.com/base/feeds/snippets/7587316869277129977,"[3880, 52, 4095, 52, 3984]","[4095, 52, 22015, 64, 3984, 10, 3880, 52, 3524, 1927, 66, 3524, 308, 66, 3524, 392, 66, 3524, 263, 66, 4128, 392, 66, 4128, 263, 66, 4128, 168, 66, 4128, 3665, 66, 4128, 147, 66, 0, 4095, 52, 3984, 64, 4904, 10, 14703, 501102, 413744, 66, 38476, 413744, 66, 38476, 413744, 1480, 66, 501102, 66, 38476, 66, 43808, 66, 100368, 66, 93567, 66, 330383, 66, 416729, 66, 360161, 66, 481940, 66, 3984, 67, 66, 145811, 66, 122772, 66, 100183, 66, 84007, 34]",[122666],415.99
http://www.google.com/base/feeds/snippets/17287121683556987858,"[29719, 543, 567571, 5, 0, 311820, 74710, 0, 84359, 17, 0]",[122666],[122666],95853
http://www.google.com/base/feeds/snippets/664913958514106734,"[12016, 13429, 798, 19364, 543, 17, 8702, 4979, 64, 8702, 543]","[13429, 798, 19364, 543, 17, 8702, 12016, 21, 13429, 798, 12, 8702, 1123, 19, 16144, 1319, 5, 4362, 9197, 4, 754, 296472, 126, 13429, 798, 21, 6264, 39190, 12, 51, 4253, 948, 5, 1339, 35, 181, 20, 11516, 34]",[122666],228.95
http://www.google.com/base/feeds/snippets/1999028797513668232,"[30608, 543, 539479, 17, 3727, 6, 9349, 15306]","[30608, 543, 539479, 10, 30608, 543, 3727, 6, 9349, 15306, 17, 539479]",[122666],17.97
http://www.google.com/base/feeds/snippets/6596219200360663289,"[30608, 543, 639263, 17, 592734, 250, 10976, 64, 3216, 5633, 49787, 25, 592734]","[30608, 543, 639263, 10, 30608, 543, 592734, 250, 10976, 64, 3216, 5633, 49787, 25, 592734, 17, 639263]",[122666],41.97
http://www.google.com/base/feeds/snippets/10851688356333529622,"[13073, 543, 34688, 1087, 6535, 668, 1128]","[390, 0, 100183, 33, 27438, 5372, 120894, 14740, 90875, 2599, 444786, 244, 376, 4687, 752, 66719, 18198, 360, 26280, 4, 540, 3646, 3584, 6, 38185, 1181, 2996]",[122666],269.99
http://www.google.com/base/feeds/snippets/1729889384047112592,"[10144, 21905, 48197, 104, 12, 6194]","[51677, 48197, 104, 11, 1155, 1668, 4, 24056, 5, 177, 3, 634, 5, 26333, 954462, 2848, 66072, 7059, 3589, 4, 3, 3346, 95, 21905, 7526, 19, 42, 118, 119, 35, 1934, 30, 98, 5100, 4, 1950, 3, 37379, 19, 1232881, 30, 34]",[122666],29.99
http://www.google.com/base/feeds/snippets/16700933768709687512,"[0, 11195, 6046, 508, 2749]","[1101, 6, 2025, 945, 4, 0, 6046, 508, 21955, 44, 3, 866, 6046, 240, 14751, 37, 254, 1660, 10, 213407]",[122666],16.62
http://www.google.com/base/feeds/snippets/17735210061897946341,"[28537, 0, 98757, 269, 33269, 30535, 9987, 64, 2430]","[7, 307, 983, 7955, 105, 50152, 644333, 4, 3, 89, 33269, 10409, 87, 59, 9259, 568371, 28537, 0, 7955, 4, 27256, 2025, 2370, 33269, 2112794, 4078, 10, 1972, 4967, 3233, 12, 159, 1108, 1981355, 582, 10367, 481104, 34]",[122666],22.13
http://www.google.com/base/feeds/snippets/18366390735105435356,"[178103, 155890, 40560, 17, 0, 17, 7, 178103, 155890, 1101, 17, 2916, 0]","[28, 3941, 543, 634, 5414, 35, 2054892, 2805, 13359, 4693, 5, 2288, 20, 3, 208, 21, 123, 945, 32502, 37, 246, 40560, 21, 0, 786, 28, 9044, 87840, 39, 25947, 19747, 35, 2054892, 2805, 13359, 5, 13878, 3, 34]",[122666],14.86
http://www.google.com/base/feeds/snippets/776196758963429452,"[30608, 543, 1077274, 17, 113116, 3498, 12821, 1367, 3052, 1244, 254, 241]","[30608, 543, 1077274, 10, 30608, 543, 113116, 3498, 12821, 1367, 3052, 1244, 254, 241, 17, 1077274]",[122666],17.97
http://www.google.com/base/feeds/snippets/18422948854428675879,"[173445, 64137, 111805, 138527, 53299, 66, 24216, 42609, 405, 66, 1043, 0, 17, 0]",[122666],[122666],24
http://www.google.com/base/feeds/snippets/9685850187894108398,"[30608, 543, 532231, 17, 18976, 48197, 17, 814, 4204, 74, 1028, 13818]","[30608, 543, 532231, 10, 18976, 48197, 7558, 10898, 4, 2248, 102, 52, 240, 37, 1068, 1672, 4, 713, 35, 6053, 1836, 8, 7781, 37, 7628, 1162, 710, 356, 19, 211, 22, 44, 37, 254, 1660, 10, 2614, 254, 1660, 10, 2251, 254, 10, 34]",[122666],7.69
http://www.google.com/base/feeds/snippets/13569469265401894942,"[0, 459311, 1488, 65182, 1774, 17, 2878, 17, 67, 888, 17, 814]","[459311, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 8, 293, 21, 221, 1272, 1330, 1323, 2199, 20, 7, 2456, 16430, 1295, 16, 1123, 93, 3140, 561, 5, 66726, 1247, 18, 3, 2322, 967, 11, 4790, 5, 7, 34]",[122666],43.85
http://www.google.com/base/feeds/snippets/2470348781641491751,"[13865, 13363, 64610, 3340, 12, 8702, 3632]","[254, 1660, 136460, 84087, 33, 122772, 33, 27438, 2520, 5372, 8702, 18198, 360, 0, 90875, 14740, 192779, 383007, 64184, 196, 144212, 752, 15, 1084, 752, 781, 282, 2900, 14, 19750, 360, 24050, 1339, 2996, 20, 44191, 269, 685, 330428, 868, 895, 33, 34]",[122666],295.99
http://www.google.com/base/feeds/snippets/5168261559363303902,"[0, 4729, 1514, 3984, 6597]","[254, 1660, 66719, 136460, 100183, 33, 0, 8702, 18198, 360, 29895, 33, 0, 330428, 555589, 15561, 16461, 14740, 33, 0, 494, 32825, 72, 4208, 10, 718780, 73]",[122666],82.99
http://www.google.com/base/feeds/snippets/17305486316432074788,"[255686, 4884, 2805, 3]","[32135, 9532, 24, 1389, 3, 3831, 4712, 10, 30, 3, 1135, 6, 7, 13602, 27102, 50, 32, 3950, 7, 3658, 73902, 38, 4, 30, 36616, 7, 5847, 0, 59, 2105, 10, 9001, 17929, 37, 136, 8357, 32, 85, 417, 5, 710, 3, 0, 34]",[122666],26.14
http://www.google.com/base/feeds/snippets/1038801602373382973,"[3455, 543, 20259, 25, 104654, 0, 0]","[170, 3245, 543, 20259, 6857, 268, 573, 5, 1672, 16, 1683, 543, 1730, 3, 1116, 5, 8054, 5479, 8, 59, 543, 6827, 15, 7319, 638, 78, 5, 486, 14, 2, 5117, 5, 8110, 20259, 259, 7, 799, 1769, 34]",[122666],63.95
http://www.google.com/base/feeds/snippets/4549566074000049896,"[17230, 35589, 8408, 2506]","[254, 1660, 10, 8702, 18198, 360, 31611, 33, 589, 136460, 100183, 33, 84087, 2133583, 4, 120894, 14740]",[122666],43.99
http://www.google.com/base/feeds/snippets/2284939042076115226,"[1488, 543, 0, 17, 13849, 1763, 64, 3, 16682, 17, 814, 3361, 4204, 74, 13818, 66, 8702, 0, 15, 2016, 14, 360, 51700, 33, 1046]","[1488, 543, 0, 10, 13849, 1763, 11, 7, 3385, 8914, 20, 51, 101, 237, 558, 840, 1569, 37, 13849, 1763, 3, 123, 37698, 9553, 8, 3, 2271, 1865, 787, 7, 16682, 20, 7, 156, 485, 358, 6, 3, 55771, 75, 11328, 38946, 34]",[122666],8.79
http://www.google.com/base/feeds/snippets/18033831706051536582,"[14883, 30073, 81, 10, 19326, 5439, 10, 122615]","[20, 3, 123, 3025, 19326, 96542, 15, 3229, 14, 9194, 279, 1512, 231, 1290, 30, 44, 3, 67521, 508, 484, 20, 7, 10038, 0, 2230, 0, 2230, 1269, 7, 1408, 95, 1591439, 2230, 40, 6238, 252, 354, 4, 7, 34]",[122666],19.99
http://www.google.com/base/feeds/snippets/13718013650982127815,"[30608, 543, 399595, 17, 4131, 5068, 17763, 1367, 3052, 3571, 6064, 49787, 30082, 25, 0]","[30608, 543, 399595, 10, 30608, 543, 4131, 5068, 17763, 1367, 3052, 3571, 6064, 49787, 30082, 25, 0, 17, 399595]",[122666],17.97
http://www.google.com/base/feeds/snippets/17764021940171924482,"[237333, 0, 99060, 113671, 98757, 269, 359, 4, 789, 7984, 5490]","[708, 4, 1099, 6, 44, 3557, 39, 27, 8466, 20, 28, 49006, 3329, 312206, 0, 703, 5, 112, 38, 4, 156, 331, 38, 40, 23510, 1023, 30535, 7, 2309, 7218, 7, 325074, 4180, 166296, 4, 51242, 4, 89, 5490, 246, 3, 15411]",[122666],14.86
http://www.google.com/base/feeds/snippets/4178014773187756948,"[4979, 217791, 9950, 2749, 10, 28848, 13801]","[254, 1660, 2029, 217791, 15, 2546, 20, 364718, 49257, 33, 43377, 14, 169, 5378, 3960, 222, 33, 5378, 3984, 276827, 9527, 3518, 13433, 103, 8, 9950, 0, 66719, 705, 20, 100183, 562206, 5372, 33, 1046, 5, 126, 4979, 13433, 15, 84087, 33, 122772, 781, 12, 34]",[122666],95.99
http://www.google.com/base/feeds/snippets/14391445631859374347,"[12016, 706, 798, 1184, 66, 2221]","[254, 1660, 10, 100183, 8702, 18198, 0, 5372, 33, 1046, 8702, 18198, 360, 612, 279719, 33, 589, 10383, 16461, 6, 14740, 8757, 16461, 6, 244, 144212, 752, 12, 7, 2599, 2437, 6, 706, 55, 19157, 16461, 12, 7, 313, 76357, 2437, 6, 706, 124001, 868]",[122666],145.99
http://www.google.com/base/feeds/snippets/12737245292905990966,"[4496, 1496123, 13688, 1306984, 2506]","[2837, 2642, 4496, 26207, 13688, 15306, 2506, 19, 265, 3, 4868, 12, 1244, 20, 28, 634, 6, 7632, 12727, 10367, 4, 2138, 984179, 20, 5957, 5473, 18, 263, 808, 3938, 279, 12613, 11519, 4, 34]",[122666],36.11
http://www.google.com/base/feeds/snippets/13490501694625983754,"[0, 46640, 318337, 4253, 1546, 5085, 2568, 17, 15, 2903, 32862, 14, 17, 764, 17, 5966, 17, 12073]","[46640, 0, 10, 822, 4353, 8, 419, 420, 10, 10, 46640, 318337, 4253, 1546, 15, 61729, 14, 6206, 4333, 8253, 17, 1031, 3, 448, 6, 293, 21, 8139, 58567, 2899, 17, 1703, 12, 1411, 7287, 21825, 0]",[122666],195.53
http://www.google.com/base/feeds/snippets/17911312393691300802,"[156459, 11195, 873268, 6535]","[107092, 8884, 38, 992, 2880, 3086, 37, 873268, 38, 270, 607, 0, 1847, 11, 0, 22, 24803, 4, 22580, 14119, 4, 56798, 4, 4148, 252, 7552, 279, 38495, 1943059, 873268, 38, 270, 4333, 786, 6206, 1245, 2516]",[122666],26.14
http://www.google.com/base/feeds/snippets/4188176128903497851,"[2837, 3744, 10, 23545]","[3, 123, 7160, 7610, 4, 20062, 3023, 144, 8, 78, 267, 3, 971962, 1431834, 30, 3, 0, 5, 3, 275132, 55, 3, 939910, 907, 5, 3, 445471, 127, 132, 486895, 2874, 19, 5, 3, 36162, 78, 83, 127, 3593, 34]",[122666],12.9
http://www.google.com/base/feeds/snippets/13769671790180310327,"[265074, 3589, 5633, 27625, 3979, 15, 814, 4204, 74, 14845, 1028, 13818, 13204, 14]","[0, 3589, 5633, 27625, 11, 6675, 25, 5642, 4, 221, 1771580, 5, 8568, 1098, 102, 892, 0, 959, 42, 7128, 7, 1219, 6, 675798, 20, 6264, 8754, 314, 4977, 937, 5289, 0, 24642, 4, 34]",[122666],179
http://www.google.com/base/feeds/snippets/2328950736697317790,"[30608, 543, 549953, 17, 268, 330, 2020, 319, 17, 814, 4204, 74, 1028, 13818]","[30608, 543, 549953, 10, 268, 330, 2020, 319, 6206, 3, 123, 11354, 724, 14996, 20, 5672, 0, 87, 3, 171, 502, 20, 111, 8130, 3938, 4, 5913, 8, 3, 2520, 2122375, 254, 1660, 10, 1964, 274952, 66, 74, 66, 1028, 34]",[122666],26.97
http://www.google.com/base/feeds/snippets/17694493073700371269,"[8111, 543, 696338, 8111, 37, 2258, 187, 5633, 15, 321, 1023, 14]","[71, 25711, 4195, 187, 428, 543, 20, 892, 416, 16430, 624, 37, 8111, 37, 2258, 187, 5633, 17, 222, 1741, 1019, 8, 52, 16, 2822, 30, 3, 205, 2692, 37, 8111, 2258, 5633, 743, 10, 7059, 187, 428, 7059, 15602, 26664, 34]","[8111, 543]",45.99
http://www.google.com/base/feeds/snippets/11153480872220659485,"[101221, 895, 899, 5633, 319, 998817, 15, 6194, 14]","[808, 624, 10, 1926, 62, 5, 278, 18498, 710, 10148, 1956, 14119, 710, 20189, 2456, 35, 3986, 1926, 345, 0]",[122666],89.99
http://www.google.com/base/feeds/snippets/17008959831760960991,"[0, 5918, 102305, 17, 703, 6002]","[703, 6002, 29, 7, 342, 1196, 37, 2575, 3, 6002, 1196, 1068, 35, 12613, 37214, 633, 64, 896, 536774, 624, 10, 427, 888, 2692, 97, 2900, 781, 22598, 1108, 64]",[122666],6.84
http://www.google.com/base/feeds/snippets/13515160531535258165,"[12016, 437, 397243, 274282, 5034, 17, 0]",[122666],[122666],106184
http://www.google.com/base/feeds/snippets/14635374465573072682,"[19511, 543, 0, 1586, 37, 15115, 596]","[1586, 37, 15115, 596, 891, 12, 1964, 13818, 1028, 1028, 1546, 4, 1546, 932, 1114, 1114, 8068, 35, 336, 12, 1406, 4, 427, 561, 5, 808, 1203, 296472, 1114, 1114, 2438, 4, 1836, 35, 221, 2909, 20, 24403, 7319, 4, 1757, 1203, 34]","[19511, 543]",225.99
http://www.google.com/base/feeds/snippets/9753054521720614066,"[4979, 543, 0, 66, 7, 3140, 4452, 9000, 168, 1774]","[3, 0, 612, 1226, 52, 9572, 5, 2438, 62, 5, 168, 8702, 18198, 360, 1278645, 4979, 3140, 4452, 81, 6206, 111, 539, 95, 624, 279, 0, 1181, 2017, 3140, 5572, 9781, 2811, 3554, 4, 3140, 4152, 4687, 1653437, 34]","[4979, 543]",294.99
http://www.google.com/base/feeds/snippets/13250620629225280804,"[0, 1983747, 1269, 17, 2878, 4, 764, 17, 67, 888, 17, 5966, 17, 814]","[145299, 0, 10, 822, 4353, 8, 419, 420, 10, 8, 1127, 10, 1983747, 1269, 11, 40, 11354, 543, 12, 967, 11294, 16, 715, 8945, 95266, 4, 1296, 254, 19645, 12, 27267, 31559, 4, 4969, 4044, 25, 145299, 0]",[122666],63.86
http://www.google.com/base/feeds/snippets/18376018159667249940,"[45114, 0, 45114, 899, 4452, 2534, 814, 189, 43259, 3373, 2534, 11414, 45114, 899, 4452, 2534, 17, 2878, 17, 3373, 3098, 0]","[45114, 0, 45114, 899, 4452, 2534, 814, 189, 43259, 3373, 2534, 11414, 45114, 899, 4452, 2534, 17, 2878, 17, 3373, 3098, 0]",[122666],10267.54
http://www.google.com/base/feeds/snippets/6990565128537638388,"[5639, 1177, 15306, 461]","[2802, 385, 4681, 4, 743, 237, 486895, 3557, 168, 64, 62, 8278, 64460, 743, 915, 49198, 33971, 4102, 4, 158103, 258808, 2837, 279, 30350, 4, 80119, 16824, 4, 17093, 22903, 3, 15821, 254, 4, 34]",[122666],12.9
http://www.google.com/base/feeds/snippets/18420156205559716860,"[9555, 56808, 1541, 2568, 15, 330428, 14]","[118, 44, 3, 1232, 9705, 4, 2227, 30, 17017, 190908, 21, 9555, 56808, 3, 13062, 555, 2724, 5439, 634, 46, 85, 10081, 102, 52, 501320, 1541, 2568, 37, 8, 9555, 56808, 3, 18430, 42036, 5, 7388, 16605, 5, 44414, 40, 4323, 6, 34]",[122666],20.95
http://www.google.com/base/feeds/snippets/13506190283800784431,"[15994, 21, 2321, 10, 12954, 10388, 543, 104, 18, 330428]","[478, 7, 3158, 269, 3101, 12, 28, 540790, 2029, 75934, 0, 21, 2321, 11, 7, 168740, 1101, 6, 7988, 4, 1319, 12, 1473, 10388, 747, 246, 22146, 69519, 4, 6002, 1137884, 22, 11, 3, 171, 573, 8, 10388, 543, 34]",[122666],472.46
http://www.google.com/base/feeds/snippets/120530118247554984,"[23912, 543, 603, 23576, 10, 662, 2899, 4, 4236]","[8, 7, 1409, 18310, 543, 603, 1272, 4543, 266, 27, 46252, 12538, 4, 343, 5, 843, 7, 1321, 0, 644, 50, 266, 27, 0, 23912, 543, 603, 11, 891, 5, 855, 28, 152, 12, 1262, 4, 1243289, 34]",[122666],49.99
http://www.google.com/base/feeds/snippets/2048914377825621273,"[4979, 0, 8998, 10379, 336, 1765, 9361, 4, 637, 2017, 543, 4979, 64, 8702, 543]","[0, 8998, 10379, 336, 1765, 9361, 4, 637, 2017, 543, 17, 8702, 3, 0, 8998, 10379, 336, 1765, 9361, 4, 637, 2017, 543, 30, 4979, 1226, 19, 5, 265, 62, 40, 142994, 1765, 312, 967, 15, 10379, 14, 246, 4979, 756505, 12864, 34]",[122666],999
http://www.google.com/base/feeds/snippets/17670658966079855742,"[0, 7010, 2454, 2061, 17, 215071, 67, 17, 0, 124001]","[0, 11, 3, 103, 2181, 1514, 16, 407, 81149, 5, 3, 735, 9463, 6, 8167, 6623, 4, 293, 21, 307, 1802, 37, 214, 0, 2749, 743, 0, 6409, 30, 115, 716, 5, 0, 66485, 7, 763, 269, 4, 7, 34]",[122666],18.5
http://www.google.com/base/feeds/snippets/14056613011261762089,"[13865, 68187, 64610, 17, 680, 1830, 17, 67, 888, 17, 3632, 17, 5966, 17, 8702]","[1131, 4, 1070, 428, 1683, 4, 2350, 2410, 4, 498, 0, 38, 38, 30, 350, 5, 0, 38, 38, 20, 13865, 68187, 64610, 651344, 1179, 12, 228, 5642, 4, 0]",[122666],189
http://www.google.com/base/feeds/snippets/8805781114218671102,"[110471, 49927, 203, 3042, 2568, 543, 337, 1128, 543]","[49927, 203, 3042, 2568, 17, 135201, 1972, 66, 27698, 13788, 66, 3650, 543, 12, 1964, 13818, 49927, 203, 3042, 2568, 30, 110471, 11, 181543, 543, 12, 1724214, 891, 5, 902, 231, 1092, 6, 3, 1128, 3553, 30, 27807, 20, 34]",[122666],279.95
http://www.google.com/base/feeds/snippets/7882287499485291732,"[12016, 1964, 13204, 3831, 3272, 97, 437, 1023, 3413]","[254, 1660, 6194, 20, 111631, 67, 47218, 21604, 15, 22740, 14, 33, 17368, 15, 19119, 14, 5372, 67, 30882, 6, 14740, 33, 51, 2599, 882, 30882, 6, 244, 144212, 752, 4, 2029, 40, 1084, 296, 30882, 6, 244, 144212, 461833, 3589, 447, 1423, 1964, 48880, 34]",[122666],399.99
http://www.google.com/base/feeds/snippets/18382298647561420163,"[89251, 2411, 1799, 17, 12016, 1600, 17, 0]","[2411, 0, 0, 1799, 11, 0, 1354, 12, 98, 543, 5652, 254, 9352, 10966, 6818, 46126, 409, 888, 33, 2138, 705, 0, 1189, 5, 7215, 1306, 102, 3, 3766, 390, 6, 89251, 0, 34]",[122666],23.28 gbp
